"";"x";"KvK..uit.bestand.2015.";"AGBCODE_INDIENER";"NAAM";"STRAAT";"POSTCODE";"PLAATS";"Hoort.bij";"Naam.zorgaanbieder";"Plaats.zorgaanbieder";"URL.naar.wachttijden";"Vestigingslocatie";"Type.GGZ";"Circuit";"Nadere.typering";"Typering";"Aanmeldtijd";"Behandeltijd";"Datum.actualisatie";"Peildatum";"AFWIJKEND_ZV";"Opmerkingen.MQ";"SGGZ_MEASURE_TYPE";"BGGZ_MEASURE_TYPE";"AGB_SOORT";"MQ_LIJST";"INST";"Wachttijden.toelichting";"Website.vindbaar";"ROW_ID";"grote_instelling"
"2079";119;NA;22220470;"PRAKTIJK VOOR PSYCHIATRIE EN PSYCHOTHERAPIE HAGEDOORN BV    ";"Vosbergerweg            ";"8181JG";"HEERDE                  ";NA;"Praktijk voor Psychiatrie en Psychotherapie";"Heerde";"http://praktijk-hagedoorn.nl/werkwijze/";"";"BGGZ/SGGZ";"";"Psycholoog";"";"5";"0";"1-9-2016";"26-9-2016";"";"";"SAMPLE";"SAMPLE";22;1;0;"";"Ja, eigen website";2079;0
"2080";119;NA;22220470;"PRAKTIJK VOOR PSYCHIATRIE EN PSYCHOTHERAPIE HAGEDOORN BV    ";"Vosbergerweg            ";"8181JG";"HEERDE                  ";NA;"Praktijk voor Psychiatrie en Psychotherapie";"Heerde";"http://praktijk-hagedoorn.nl/werkwijze/";"";"BGGZ/SGGZ";"";"Psychiater";"";"5";"0";"1-9-2016";"26-9-2016";"";"";"SAMPLE";"SAMPLE";22;1;0;"";"Ja, eigen website";2080;0
"2081";608;NA;94002077;"VERKADE                  ";"Flessenbergerweg        ";"8191LH";"WAPENVELD               ";NA;"Psycholoog drs. A.G. Verkade";"Wapenveld";"http://www.psycholoogverkade.nl/Wachtlijst/";"";"BGGZ";"";"";"";"2,2";"2,2";"-";"26-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2081;0
"2082";795;NA;94000106;"PSYCHOLOGIE PRAKTIJK GROENEVELD";"Duinvoet";"8242RB";"LELYSTAD";NA;"Psychologie Praktijk Groeneveld";"Lelystad";"";"";"";"";"";"";"";"";"";"26-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Nee";2082;0
"2083";222;NA;94004893;"PASVEER                  ";"De Drieslag             ";"8251JZ";"DRONTEN                 ";NA;"Spectrum Psychologie & Psychotherapie";"Dronten";"https://www.spectrum.nu/home/contact";"";"BGGZ";"";"";"";"13";"0";"1-9-2016";"26-9-2016";"Voor de labels en volmachten die onder VGZ zorgverzekeraars vallen, is het budgetplafond voor 2016 bereikt. Hierdoor geldt er een aanmeldstop voor verzekerden bij VGZ, Aevitae, Bewuzt, Besured, Caresco, De Goudse, IAK, IZA, VNG, IZZ, MVJP, National Academic, Promovendum, Turien & Co, UMC, United Consumers, Univé, SZVK, Zekur en Zorgzaam verzekerd. ";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, maar niet eigen website";2083;0
"2084";222;NA;94004893;"PASVEER                  ";"De Drieslag             ";"8251JZ";"DRONTEN                 ";NA;"Spectrum Psychologie & Psychotherapie";"Dronten";"https://www.spectrum.nu/home/contact";"";"SGGZ";"";"";"";"24";"0";"1-9-2016";"26-9-2016";"Voor de labels en volmachten die onder VGZ zorgverzekeraars vallen, is het budgetplafond voor 2016 bereikt. Hierdoor geldt er een aanmeldstop voor verzekerden bij VGZ, Aevitae, Bewuzt, Besured, Caresco, De Goudse, IAK, IZA, VNG, IZZ, MVJP, National Academic, Promovendum, Turien & Co, UMC, United Consumers, Univé, SZVK, Zekur en Zorgzaam verzekerd. ";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, maar niet eigen website";2084;0
"2085";577;NA;94003832;"PSYCHOLOGENPRAKTIJK STULP";"Terp";"8266JA";"KAMPEN";NA;"Psychologenpraktijk Stulp";"Kampen";"http://www.praktijkstulp.nl/index.html";"";"";"";"";"";"-";"-";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2085;0
"2086";210;NA;94003401;"PSYCHOTHERAPIEPRAKTIJK AERTS";"Europalaan";"8303GL";"EMMELOORD";NA;"Gezondheidscentrum West";"Emmeloord";"https://gc_west.praktijkinfo.nl/modules/medewerkers.php";"";"";"";"";"";"-";"-";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2086;0
"2087";124;NA;73731007;"THERAPEUTISCH CENTRUM GGZ                                   ";"Espelerweg              ";"8303HX";"EMMELOORD               ";NA;"Therapeutisch Centrum GGZ";"Emmeloord";"https://www.therapeutisch-centrum.nl/wachttijden";"Therapeutisch Centrum GGZ, loc. Emmeloord";"BGGZ";"Volwassenen";"";"";"8";"2";"9-9-2016";"29-9-2016";"Er wordt geen onderscheid gemaakt in wachttijden op basis van verzekeraar.";"";"SAMPLE";"SAMPLE";73;1;0;"Voor hoofddiagnose Autisme is in de Volwassenzorg de wachttijd momenteel vier weken langer dan hierboven aangegeven";"Ja, eigen website";2087;0
"2088";124;NA;73731007;"THERAPEUTISCH CENTRUM GGZ                                   ";"Espelerweg              ";"8303HX";"EMMELOORD               ";NA;"Therapeutisch Centrum GGZ";"Emmeloord";"https://www.therapeutisch-centrum.nl/wachttijden";"Therapeutisch Centrum GGZ, loc. Lelystad";"BGGZ";"Volwassenen";"";"";"6";"3";"9-9-2016";"29-9-2016";"Er wordt geen onderscheid gemaakt in wachttijden op basis van verzekeraar.";"";"SAMPLE";"SAMPLE";73;1;0;"Voor hoofddiagnose Autisme is in de Volwassenzorg de wachttijd momenteel vier weken langer dan hierboven aangegeven";"Ja, eigen website";2088;0
"2089";124;NA;73731007;"THERAPEUTISCH CENTRUM GGZ                                   ";"Espelerweg              ";"8303HX";"EMMELOORD               ";NA;"Therapeutisch Centrum GGZ";"Emmeloord";"https://www.therapeutisch-centrum.nl/wachttijden";"Therapeutisch Centrum GGZ, loc. Barneveld";"BGGZ";"Volwassenen";"";"";"0";"1";"9-9-2016";"29-9-2016";"Er wordt geen onderscheid gemaakt in wachttijden op basis van verzekeraar.";"";"SAMPLE";"SAMPLE";73;1;0;"Voor hoofddiagnose Autisme is in de Volwassenzorg de wachttijd momenteel vier weken langer dan hierboven aangegeven";"Ja, eigen website";2089;0
"2090";124;NA;73731007;"THERAPEUTISCH CENTRUM GGZ                                   ";"Espelerweg              ";"8303HX";"EMMELOORD               ";NA;"Therapeutisch Centrum GGZ";"Emmeloord";"https://www.therapeutisch-centrum.nl/wachttijden";"Therapeutisch Centrum GGZ, loc. Emmeloord";"SGGZ";"Volwassenen";"";"";"6";"2";"9-9-2016";"29-9-2016";"Er wordt geen onderscheid gemaakt in wachttijden op basis van verzekeraar.";"";"SAMPLE";"SAMPLE";73;1;0;"Voor hoofddiagnose Autisme is in de Volwassenzorg de wachttijd momenteel vier weken langer dan hierboven aangegeven";"Ja, eigen website";2090;0
"2091";124;NA;73731007;"THERAPEUTISCH CENTRUM GGZ                                   ";"Espelerweg              ";"8303HX";"EMMELOORD               ";NA;"Therapeutisch Centrum GGZ";"Emmeloord";"https://www.therapeutisch-centrum.nl/wachttijden";"Therapeutisch Centrum GGZ, loc. Lelystad";"SGGZ";"Volwassenen";"";"";"12";"4";"9-9-2016";"29-9-2016";"Er wordt geen onderscheid gemaakt in wachttijden op basis van verzekeraar.";"";"SAMPLE";"SAMPLE";73;1;0;"Voor hoofddiagnose Autisme is in de Volwassenzorg de wachttijd momenteel vier weken langer dan hierboven aangegeven";"Ja, eigen website";2091;0
"2092";580;NA;94004686;"DECOZ                    ";"Van der Sandeplein      ";"8471RX";"WOLVEGA                 ";NA;"Psychologenpraktijk Decoz";"Wolvega";"http://www.psychologenpraktijkdecoz.nl/";"";"BGGZ";"";"";"";"1,5";"-";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2092;0
"2093";585;NA;94000102;"PSYCHOLOGISCHE PRAKTIJK A. DE VOOGD";"Geeuwkade";"8601ER";"SNEEK";NA;"Psychologische Praktijk A. De Voogd";"Sneek";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Nee";2093;0
"2094";392;NA;3095102;"SCHIPPER PSYCHIATRIE SNEEK";"van Giffenstraat";"8601EX";"SNEEK";NA;"Schipper Psychiatrie Sneek";"Sneek";"http://www.schipperpsychiatriesneek.nl/";"";"SGGZ";"";"";"";"24";"8";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";3;1;0;"";"Ja, eigen website";2094;0
"2095";779;NA;94001703;"POSTMA                   ";"Galamagracht            ";"8651EC";"IJLST                   ";NA;"GGZ Friesland";"";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"In loondienst bij GGZ Friesland, website: https://www.ggzfriesland.nl";"SAMPLE";"SAMPLE";94;1;0;"";"N.v.t.";2095;0
"2096";707;NA;94004288;"VISSER                   ";"Lieuwe Klazes Leane     ";"8711HL";"WORKUM                  ";NA;"Psychologenpraktijk Visser";"Workum";"http://www.psychologenpraktijkvisser.nl/wat.html";"";"BGGZ";"";"";"";"1,5";"0";"25-7-2016";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2096;0
"2097";819;NA;94059851;"DRS. KLASKE YPMA-PRINS";"Het Want";"8802PV";"FRANEKER";NA;"Psychologenpraktijk Klaske Ypma-Prins";"Exmorra";"http://www.klaskeypma-prins.nl/aanmelden-afspraken/";"";"BGGZ";"";"";"";"-";"-";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2097;0
"2098";587;NA;94009417;"HEEREMANS                ";"Dorpsstraat             ";"8899AB";"VLIELAND                ";NA;"Aha-gesprek";"";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"Website doet het niet, http://www.aha-gesprek.nl/";"SAMPLE";"SAMPLE";94;1;0;"";"Nee";2098;0
"2099";559;NA;94001291;"HUBERTS                  ";"Postbus                 ";"8901BS";"LEEUWARDEN              ";NA;"";"";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"In loondienst bij GGZ Friesland, website: https://www.ggzfriesland.nl";"SAMPLE";"SAMPLE";94;1;0;"";"N.v.t.";2099;0
"2100";158;NA;94004040;"MAARSINGH EN VAN STEIJN";"Bollemanssteeg";"8911DW";"LEEUWARDEN";NA;"Maarsingh & van Steijn";"Leeuwarden";"http://www.maarsinghenvansteijn.nl/particulier/faq/hoelang-is-jullie-wachttijd";"";"";"";"";"";"-";"0";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"We doen niet aan wachttijd! Na de intake kunt u normaal gesproken meteen starten met het voor u geschikte traject, er is geen wachttijd tussen diagnose en behandeling. Als u gaat deelnemen aan een groep of training kunnen wij u de startdatum direct doorgeven.";"Ja, eigen website";2100;0
"2101";689;NA;94004576;"ENGEN                    ";"Bollemanssteeg          ";"8911DW";"LEEUWARDEN              ";94004040;"Maarsingh & van Steijn";"Leeuwarden";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"";2101;0
"2102";401;NA;94000162;"BRAMER                   ";"Voorstreek              ";"8911JM";"LEEUWARDEN              ";NA;"Psychologenpraktijk De Eerste Lijn";"Leeuwarden";"http://www.de-eerste-lijn.nl/articles/show/5-hoe-meldt-u-zich-aan-";"";"BGGZ";"";"";"";"4";"0";"13-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar u verzekerd bent.";"";"SAMPLE";"SAMPLE";94;1;0;"Mocht u voorkeur hebben voor één van de drie psychologen dan kan deze langer zijn.";"Ja, maar niet eigen website";2102;0
"2103";264;NA;3072584;"A.M. COFFENG PSYCHIATER";"Hoeksterpoort";"8921GC";"LEEUWARDEN";NA;"Psychotherapiepraktijk Coffeng";"Leeuwarden";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"";"SAMPLE";"SAMPLE";3;1;0;"";"Nee";2103;0
"2104";599;NA;94002426;"PSYCHOLOGENPRAKTIJK  KLOOSTER";"Groningerstraatweg";"8921TR";"LEEUWARDEN";NA;"Psychologenpraktijk Klooster";"Leeuwarden";"http://www.praktijk-klooster.nl/25_geen-wachtlijst.html";"";"BGGZ";"";"";"";"0";"0";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2104;0
"2105";697;NA;73730220;"PROZORG B.V.                                                ";"Schrans                 ";"8932NH";"LEEUWARDEN              ";NA;"Connecting Hands";"Leeuwarden";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"In loondienst bij Connecting Hands, website: http://www.connectinghands.nl/dit-zijn-wij";"SAMPLE";"SAMPLE";73;1;0;"";"N.v.t.";2105;0
"2106";825;NA;94001941;"VLIEGER                  ";"Zuidergrachtswal        ";"8933AD";"LEEUWARDEN              ";NA;"Psychologenpraktijk Spel";"Leeuwarden";"https://www.spel-leeuwarden.nl/praktijkinformatie/wachttijden";"Mw. M. de Vlieger";"BGGZ/SGGZ";"";"";"";"3,5";"1,5";"29-8-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar u verzekerd bent.";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2106;0
"2107";838;NA;94003646;"ZO! ZORGOPLOSSINGEN";"Achter de Hoven";"8933AK";"LEEUWARDEN";NA;"Zo! Zorgoplossingen";"Leeuwarden";"https://www.zo-zorgoplossingen.nl/wachttijd/";"";"BGGZ";"Volwassenen";"";"";"10";"0";"4-9-2016";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2107;0
"2108";152;NA;94002077;"E. JANSEN";"Frisiastate";"9062GX";"OENTSJERK";NA;"Drs. Erna Jansen, psycholoog-psychotherapeute";"Oentsjerk";"http://www.psycholoog-leeuwarden.nl/";"";"BGGZ/SGGZ";"";"";"";"7";"0";"19-9-2016";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"De wachttijd tussen aanmelding en de eerste afspraak is tot 2e helft november";"Ja, eigen website";2108;0
"2109";603;NA;94007956;"WIEL-VAN GELDER          ";"Slinge                  ";"9204KM";"DRACHTEN                ";NA;"Praktijk voor Eerstelijnspsychologie Van der Wiel";"Drachten";"http://www.psycholoog-drachten.nl/index.php/aanmelden-en-bereikbaarheid";"";"BGGZ";"";"";"";"Stop";"Stop";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2109;0
"2110";159;NA;94055490;"DE ROMTE";"Oosterdijk";"9256XC";"RYPTSJERK";NA;"Psychologische Praktijk De Romte";"Ryptsjerk";"http://www.praktijkderomte.nl/wachttijd/";"";"BGGZ/SGGZ";"Volwassenen";"";"";"6";"1,5";"-";"27-9-2016";"De wachttijd is niet afhankelijk van waar u verzekerd bent.";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2110;0
"2111";642;NA;94000292;"WIEREN-KAMPEN            ";"Eyso de Wendtstraat     ";"9291ES";"KOLLUM                  ";NA;"Reitsma & van Wieren Psychologen";"Kollum";"http://www.ppkollum.nl/contact/";"";"BGGZ";"";"";"";"7";"0";"12-9-2016";"27-9-2016";"De wachttijd is niet afhankelijk van waar u verzekerd bent.";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2111;0
"2112";752;NA;94003776;"PSYCHOLOGENPRAKTIJK J. HOEVERS";"Industriepark";"9351PA";"LEEK";NA;"Psychologenpraktijk Hoevers & Dussel";"Leek";"http://hoevers-dussel.nl/actuele-wachttijden/";"";"BGGZ";"";"";"";"2,5";"1,5";"12-9-2016";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"Er is geen behandelingswachttijd. De behandeling start aansluitend op de intake, meestal binnen 1 á 2 weken na het intakegesprek.";"Ja, maar niet eigen website";2112;0
"2113";802;NA;94004332;"DUSSEL                   ";"Industriepark           ";"9351PA";"LEEK                    ";94003776;"Psychologenpraktijk Hoevers & Dussel";"Leek";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"";2113;0
"2114";306;NA;94003206;"DE SANTVOORT";"Pasop";"9355TK";"MIDWOLDE";NA;"Psychotherapiepraktijk De Santvoort";"Midwolde";"http://www.desantvoort.nl/";"";"";"";"";"";"-";"-";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2114;0
"2115";558;NA;94000301;"STEENBERGEN              ";"Vaart Z.Z.              ";"9401GG";"ASSEN                   ";NA;"Psychologenpraktijk De Vaart";"Assen";"http://www.psychologenpraktijkdevaart.nl/aanmelden/";"";"BGGZ/SGGZ";"";"";"";"2";"-";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, maar niet eigen website";2115;0
"2116";810;NA;94007696;"BLIJ                     ";"Emmastraat              ";"9401HG";"ASSEN                   ";NA;"Blij Advies";"Assen";"";"";"";"";"";"";"";"";"";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Nee";2116;0
"2117";623;NA;94000239;"WIERSEMA-OUWEHAND        ";"Keverkleuven            ";"9403ZC";"ASSEN                   ";NA;"Ayres Praktijk Voor Eerstelijns Psychologie";"Assen";"http://www.ayres-psychologie.nl/";"";"BGGZ";"";"";"";"1,4";"0";"7-9-2016";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"Op dit moment heb ik geen wachtlijsten en over het algemeen kunt u binnen 10 werkdagen een eerste afspraak hebben";"Ja, eigen website";2117;0
"2118";625;NA;94001550;"T. DOORMAN-OTTEN";"Markeweg";"9409TH";"LOON";NA;"Tjallie Doorman-Otten Eerstelijnspsycholoog";"Loon";"http://www.psychologenpraktijk-tjalliedoorman.nl/";"";"BGGZ";"";"";"";"2";"-";"-";"27-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2118;0
"2119";726;NA;94000106;"STEIN                    ";"Holthe                  ";"9411TP";"BEILEN                  ";NA;"Anna Stein Eerstelijnspsychologie";"Beilen";"http://www.acsteinpsychologie.nl/";"";"";"";"";"";"Stop";"Stop";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"Stopt per 1 december 2015";"Ja, eigen website";2119;0
"2120";674;NA;94000084;"PSYCHOLOGIEPRAKTIJK BORGER-ODOORN E.O.";"Groene weg";"9431BJ";"WESTERBORK";NA;"Psychologiepraktijk Borger - Odoorn";"Borger";"http://www.ppbo.nl/index.php/actuele-wachttijd";"";"BGGZ";"";"";"";"3";"1,5";"5-9-2016";"28-9-2016";"De wachttijd is niet afhankelijk van waar u verzekerd bent.";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2120;0
"2121";669;NA;94009473;"MELCHERTS                ";"Verlengde Asserstraat   ";"9461TV";"GIETEN                  ";NA;"Psy-force";"Gieten";"";"";"";"";"";"";"";"";"";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Nee";2121;0
"2122";694;NA;94000122;"THOUARS                  ";"Spijkerboorsdijk        ";"9468CG";"ANNEN                   ";NA;"Kliniek voor Gezondheidspsychologie";"Annen";"http://www.mijneigenpsycholoog.nl/werkwijze/wachttijd/";"";"BGGZ";"";"";"";"2";"-";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2122;0
"2123";660;NA;94001638;"PSYCHOLOGIE POST ASSEN";"Havenstraat";"9471AM";"ZUIDLAREN";NA;"Psychologie Post Assen";"Assen";"http://www.psypostassen.nl/";"";"BGGZ";"";"";"";"0";"0";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2123;0
"2124";542;NA;3068410;"HOFMANS                  ";"E                       ";"9471KA";"ZUIDLAREN               ";NA;"Praktijk Hofmans";"Zuidbroek";"";"";"";"";"";"";"";"";"";"28-9-2016";"";"";"SAMPLE";"SAMPLE";3;1;0;"";"Nee";2124;0
"2125";240;NA;94003646;"FRANSEN                  ";"Jagerstraat             ";"9485TD";"TAARLO                  ";NA;"Psychotherapiepraktijk Fransen";"Taarlo";"http://www.uroboros.nl/wachttijden.php";"";"BGGZ/SGGZ";"";"";"";"1";"0";"1-9-2016";"28-9-2016";"De wachttijd is niet afhankelijk van waar u verzekerd bent.";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2125;0
"2126";739;NA;94006804;"NUISMER-SCHINTZ          ";"Brummelkant             ";"9502BB";"STADSKANAAL             ";NA;"Psychologiepraktijk De Kanaalstreek";"Stadskanaal";"http://www.ppdekanaalstreek.nl/";"";"BGGZ";"";"";"";"3";"0";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, maar niet eigen website";2126;0
"2127";273;NA;94010560;"WOLTERS                  ";"Borgweg                 ";"9616TL";"SCHARMER                ";NA;"Schema Therapie Groningen";"Scharmer";"http://www.schematherapie-groningen.nl/";"";"";"";"";"";"-";"-";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, maar niet eigen website";2127;0
"2128";741;NA;94055318;"B.D. VEENSTRA PRAKTIJK VOOR EERSTELIJNS PSYCHO";"Hoofdweg";"9627PD";"HELLUM";NA;"Psychologiepraktijk Veenstra";"Hellum";"http://www.psychologiepraktijkveenstra.nl";"";"BGGZ";"";"";"";"2";"-";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2128;0
"2129";560;NA;94003210;"PRAKTIJK VOOR PSYCHOTHERAPIE";"AE Kade";"9641EA";"VEENDAM";NA;"Praktijk voor Psychotherapie L. Meinema";"Veendam";"";"";"";"";"";"";"";"";"";"28-9-2016";"";"Website doet het niet, http://www.psychotherapie-meinema.nl/";"SAMPLE";"SAMPLE";94;1;0;"";"Nee";2129;0
"2130";154;NA;98098579;"VCD HEALTHCARE           ";"Postbus                 ";"9700AX";"GRONINGEN               ";NA;"VCD Healthcare";"";"https://www.vcdhealthcare.nl/";"";"";"";"";"";"";"";"";"28-9-2016";"";"Instelling die geen psychische hulpverlening biedt, zie website: https://www.vcdhealthcare.nl/";"SAMPLE";"SAMPLE";98;1;0;"";"N.v.t.";2130;0
"2131";122;NA;73730109;"MOLENDRIFT                                                  ";"Ubbo Emmiussingel       ";"9711BK";"GRONINGEN               ";NA;"Molendrift";"Groningen";"http://www.molendrift.nl/contact/wachttijden/wachttijden-groningen";"";"BGGZ";"Volwassenen";"";"";"18";"0";"6-9-2016";"28-9-2016";"";"Is een grote instelling, waar iedereen bij in loondienst is aldus Vektis";"SAMPLE";"SAMPLE";73;1;0;"";"Ja, eigen website";2131;0
"2132";122;NA;73730109;"MOLENDRIFT                                                  ";"Ubbo Emmiussingel       ";"9711BK";"GRONINGEN               ";NA;"Molendrift";"Groningen";"http://www.molendrift.nl/contact/wachttijden/wachttijden-groningen";"";"SGGZ";"Volwassenen";"";"";"18";"0";"6-9-2016";"28-9-2016";"";"Is een grote instelling, waar iedereen bij in loondienst is aldus Vektis";"SAMPLE";"SAMPLE";73;1;0;"De behandelingswachttijd in de specialistische ggz bedraagt ca 6 weken. In de basis ggz vindt geen of slechts beknopt diagnostisch onderzoek en is de behandelingswachttijd dus kort.

Direct na afronding van het diagnostisch onderzoek start de behandeling. Er is dus geen wachttijd tussen de afronding van het onderzoek en het starten van de behandeling.
De behandelingswachttijd in de specialistische ggz bedraagt ca 6 weken. In de basis ggz vindt geen of slechts beknopt diagnostisch onderzoek en is de behandelingswachttijd dus kort. Direct na afronding van het diagnostisch onderzoek start de behandeling. Er is dus geen wachttijd tussen de afronding van het onderzoek en het starten van de behandeling. ";"Ja, eigen website";2132;0
"2133";200;NA;94003766;"PSYCHOLOGEN ZUIDERPARK";"Raamstraat";"9711CK";"GRONINGEN";NA;"Psychologen Zuiderpark";"Groningen";"http://www.ppzg.nl/aanmelding.htm";"";"BGGZ";"";"";"";"1";"-";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2133;0
"2134";200;NA;94003766;"PSYCHOLOGEN ZUIDERPARK";"Raamstraat";"9711CK";"GRONINGEN";NA;"Psychologen Zuiderpark";"Groningen";"http://www.ppzg.nl/aanmelding.htm";"";"SGGZ";"";"";"";"2";"-";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2134;0
"2135";844;NA;94000084;"LEIJENAAR                ";"Turfstraat              ";"9712JK";"GRONINGEN               ";NA;"Psychologenpraktijk J.C. Leijenaar";"Groningen";"";"";"";"";"";"";"";"";"";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Nee";2135;0
"2136";748;NA;94001421;"P.P. VAN ARENT";"Noorderkerkstraat";"9712RB";"GRONINGEN";NA;"Psychologie Praktijk Van Arent";"Groningen";"http://www.psycholoog-groningen.nl/wachtlijst";"";"";"";"";"";"0";"0";"-";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2136;0
"2137";241;NA;94001080;"BRUIN                    ";"Parkzijde               ";"9713WE";"GRONINGEN               ";NA;"Psychotherapiepraktijk mw. drs. E.V. de Bruin";"Groningen";"http://www.psychotherapiepraktijkdebruin.nl/paginas/wachttijd.htm";"";"BGGZ/SGGZ";"";"";"";"4";"0";"25-7-2016";"28-9-2016";"De wachttijd is niet afhankelijk van waar u verzekerd bent.";"";"SAMPLE";"SAMPLE";94;1;0;"";"Ja, eigen website";2137;0
"2138";527;NA;94002080;"PRAKTIJK VOOR CGT";"Tweede Hunzestraat";"9715BP";"GRONINGEN";NA;"Praktijk voor CGT";"Groningen";"";"";"";"";"";"";"";"";"";"28-9-2016";"";"";"SAMPLE";"SAMPLE";94;1;0;"";"Nee";2138;0
